name,latitude_deg,longitude_deg,iso_country,iso_region,iata_code
Fougamou Airport,-1.278325,10.612497,GA,GA-4,FOU
M'Bigou Airport,-1.883000016,11.93299961,GA,GA-4,MBC
Moabi Airport,-2.455187,10.9358,GA,GA-5,MGX
Ville Airport,-0.1829999983,10.75,GA,GA-3,KDJ
Koulamoutou Mabimbi Airport,-1.184610009,12.44130039,GA,GA-7,KOU
Mouilla Ville Airport,-1.84513998,11.05669975,GA,GA-4,MJL
Oyem Airport,1.543110013,11.58139992,GA,GA-9,OYE
Okondja Airport,-0.6652140021,13.67310047,GA,GA-2,OKN
Lambarene Airport,-0.7043889761,10.24569988,GA,GA-3,LBQ
Minvoul Airport,2.150000095,12.13300037,GA,GA-9,MVX
Bitam Airport,2.075639963,11.4932003,GA,GA-9,BMM
Moanda Airport,-1.532999992,13.2670002,GA,GA-2,MFF
Mekambo Airport,1.01699996,13.93299961,GA,GA-6,MKB
Port Gentil Airport,-0.7117390037,8.754380226,GA,GA-8,POG
Omboue Hospital Airport,-1.57473,9.26269,GA,GA-8,OMB
Tchongorove Airport,-1.930801,9.319577,GA,GA-8,IGE
Makokou Airport,0.5792109966,12.89089966,GA,GA-6,MKU
Libreville Leon M'ba International Airport,0.4586000144,9.412280083,GA,GA-1,LBV
Mitzic Airport,0.7829999924,11.55000019,GA,GA-9,MZC
M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.656159997,13.43799973,GA,GA-2,MVB
Lastourville Airport,-0.8266670108,12.74860001,GA,GA-7,LTL
Tchibanga Airport,-2.88848,10.955429,GA,GA-5,TCH
Mayumba Airport,-3.458372,10.676539,GA,GA-5,MYB
Foya Airport,8.3513,-10.2269,LR,LR-LO,FOY
Principe Airport,1.66294,7.41174,ST,ST-P,PCP
São Tomé International Airport,0.378175,6.71215,ST,ST-01,TMS
Angoche Airport,-16.18186951,39.94521713,MZ,MZ-N,ANO
Beira Airport,-19.79640007,34.9076004,MZ,MZ-S,BEW
Cuamba Airport,-14.815,36.529999,MZ,MZ-A,FXO
Chimoio Airport,-19.15130043,33.42900085,MZ,MZ-B,VPY
Inhaca Airport,-25.9971447,32.92935181,MZ,MZ-L,IHC
Inhambane Airport,-23.8764,35.408501,MZ,MZ-I,INH
Lichinga Airport,-13.274,35.2663,MZ,MZ-A,VXC
Lumbo Airport,-15.03310013,40.67169952,MZ,MZ-N,LFB
Maputo Airport,-25.920799,32.572601,MZ,MZ-MPM,MPM
Mueda Airport,-11.6729002,39.56309891,MZ,MZ-P,MUD
Mocímboa da Praia Airport,-11.36180019,40.35490036,MZ,MZ-P,MZB
Nacala Airport,-14.48820019,40.71220016,MZ,MZ-N,MNC
Nampula Airport,-15.10560036,39.28179932,MZ,MZ-N,APL
Pemba Airport,-12.99176216,40.52401352,MZ,MZ-P,POL
Ponta do Ouro Airport,-26.826913,32.838444,MZ,MZ-L,PDD
Quelimane Airport,-17.85549927,36.86909866,MZ,MZ-Q,UEL
Chingozi Airport,-16.10479927,33.64020157,MZ,MZ-T,TET
Vilankulo Airport,-22.01840019,35.31330109,MZ,MZ-I,VNX
Xai-Xai Airport,-25.03779984,33.62739944,MZ,MZ-G,VJB
Croisette Heliport,43.5359993,7.037360191,FR,FR-PAC,JCA
Desroches Airport,-5.6967,53.6558,SC,SC-15,DES
Seychelles International Airport,-4.67434,55.521801,SC,SC-20,SEZ
Fossil Downs Airport,-18.1321,125.7873,AU,AU-WA,FSL
Praslin Airport,-4.31929,55.691399,SC,SC-14,PRI
Bird Island Airport,-3.72472,55.205299,SC,SC-15,BDI
Denis Island Airport,-3.80222,55.666901,SC,SC-15,DEI
Frégate Island Airport,-4.582785,55.944928,SC,SC-15,FRK
Sarh Airport,9.14444,18.374399,TD,TD-MC,SRH
Bongor Airport,10.288345,15.379561,TD,TD-ME,OGR
Abeche Airport,13.847,20.844299,TD,TD-OD,AEH
Moundou Airport,8.62441,16.0714,TD,TD-LO,MQQ
Lai Airport,9.3979,16.3125,TD,TD-TA,LTC
Ati Airport,13.239778,18.315893,TD,TD-BA,ATV
N'Djamena International Airport,12.1337,15.034,TD,TD-ND,NDJ
Bokoro Airport,12.385511,17.070989,TD,TD-HL,BKR
Bol-Berim Airport,13.443574,14.739254,TD,TD-LC,OTC
Mongo Airport,12.17048,18.675642,TD,TD-GR,MVO
Am Timan Airport,11.0340004,20.27400017,TD,TD-SA,AMC
Pala Airport,9.378060341,14.92500019,TD,TD-MO,PLF
Bousso Airport,10.4829998,16.71699905,TD,TD-CB,OUT
Mao Airport,14.14560032,15.31439972,TD,TD-KA,AMO
Faya Largeau Airport,17.917101,19.111099,TD,TD-BO,FYT
Fulleborn Airport,-6.1518,150.6264,PG,PG-WBK,FUB
Bumi Hills Airport,-16.816485,28.344786,ZW,ZW-MW,BZH
Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901,ZW,ZW-BU,BUQ
Chipinge Airport,-20.20669937,32.62829971,ZW,ZW-MA,CHJ
Buffalo Range Airport,-21.008101,31.5786,ZW,ZW-MV,BFO
Victoria Falls International Airport,-18.09589958,25.8390007,ZW,ZW-MN,VFA
Robert Gabriel Mugabe International Airport,-17.931801,31.0928,ZW,ZW-HA,HRE
Kariba International Airport,-16.5198,28.885,ZW,ZW-MW,KAB
Mahenye Airport,-21.231,32.3336,ZW,ZW-MA,MJW
Mutare Airport,-18.99749947,32.62720108,ZW,ZW-MA,UTA
Masvingo International Airport,-20.05529976,30.85910034,ZW,ZW-MV,MVZ
Gweru - Thornhill Air Base,-19.436718,29.861945,ZW,ZW-MI,GWE
Hwange National Park Airport,-18.62989998,27.02099991,ZW,ZW-MN,HWN
Hwange (Town) Airport,-18.362967,26.519791,ZW,ZW-MN,WKI
Chelinda Malawi Airport,-10.55000019,33.79999924,MW,MW-RU,CEH
Chileka International Airport,-15.67910004,34.97399902,MW,MW-BL,BLZ
Club Makokola Airport,-14.306483,35.131477,MW,MW-MG,CMK
Dwangwa Airport,-12.517527,34.131877,MW,MW-NK,DWA
Karonga Airport,-9.953570366,33.89300156,MW,MW-KR,KGJ
Kasungu Airport,-13.0145998,33.46860123,MW,MW-KS,KBQ
Lilongwe International Airport,-13.7894001,33.78099823,MW,MW-LI,LLW
Likoma Island Airport,-12.079787,34.736253,MW,MW-LK,LIX
Mangochi Airport,-14.4829998,35.26699829,MW,MW-MG,MAI
Monkey Bay Airport,-14.08360004,34.91970062,MW,MW-MG,MYZ
Salima Airport,-13.7558927,34.58418846,MW,MW-SA,LMB
Mzuzu Airport,-11.44470024,34.01179886,MW,MW-MZ,ZZU
Lebakeng Airport,-29.89080048,28.65559959,LS,LS-H,LEF
Leribe Airport,-28.85560036,28.05279922,LS,LS-C,LRB
Lesobeng Airport,-29.755583,28.357054,LS,LS-F,LES
Mafeteng Airport,-29.80109978,27.24360085,LS,LS-E,MFC
Mokhotlong Airport,-29.28179932,29.07279968,LS,LS-J,MKH
Moshoeshoe I International Airport,-29.46229935,27.55249977,LS,LS-A,MSU
Nkaus Airport,-30.02169991,28.19689941,LS,LS-F,NKU
Pelaneng Airport,-29.1206,28.505301,LS,LS-C,PEL
Quthing Airport,-30.40749931,27.69330025,LS,LS-G,UTG
Qacha's Nek Airport,-30.11170006,28.6718998,LS,LS-H,UNE
Sehonghong Airport,-29.731088,28.767945,LS,LS-K,SHK
Sekakes Airport,-30.03890038,28.37030029,LS,LS-H,SKQ
Semonkong Airport,-29.83860016,28.05999947,LS,LS-A,SOK
Seshutes Airport,-29.26759911,28.5522995,LS,LS-C,SHZ
Thaba-Tseka Airport,-29.52280045,28.61580086,LS,LS-K,THB
Tlokoeng Airport,-29.2329998,28.88299942,LS,LS-J,TKO
Ai-Ais Airport,-27.995,17.5966,NA,NA-KA,AIW
Arandis Airport,-22.461875,14.979322,NA,NA-ER,ADI
Gobabis Airport,-22.5044,18.973101,NA,NA-OH,GOG
Grootfontein Airport,-19.60219955,18.12269974,NA,NA-OD,GFY
Halali Airport,-19.0285,16.4585,NA,NA-OT,HAL
Karasburg Airport,-28.0297,18.7385,NA,NA-KA,KAS
Katima Mulilo Airport,-17.634399,24.176701,NA,NA-CA,MPA
Keetmanshoop Airport,-26.53980064,18.1114006,NA,NA-KA,KMP
Lianshulu Airport,-18.116495,23.39346,NA,NA-CA,LHU
Luderitz Airport,-26.68740082,15.24289989,NA,NA-KA,LUD
Mount Etjo Airport,-21.02330017,16.45280075,NA,NA-OD,MJO
Midgard Airport,-22.0106,17.37,NA,NA-OD,MQG
Mokuti Lodge Airport,-18.81279945,17.05940056,NA,NA-OT,OKU
Namutoni Airport,-18.8064,16.9272,NA,NA-OT,NNI
Ondangwa Airport,-17.878201,15.9526,NA,NA-ON,OND
Omega Airport,-18.0303,22.189699,NA,NA-KE,OMG
Oranjemund Airport,-28.5847,16.446699,NA,NA-KA,OMD
Okaukuejo Airport,-19.14920044,15.91189957,NA,NA-KU,OKF
Opuwa Airport,-18.061424,13.85047,NA,NA-KU,OPW
Oshakati Airport,-17.797,15.6993,NA,NA-ON,OHI
Otjiwarongo Airport,-20.4347,16.660801,NA,NA-OD,OTJ
Rundu Airport,-17.9564991,19.71940041,NA,NA-KE,NDU
Skorpion Mine Airport,-27.87639999,16.64780045,NA,NA-KA,RHN
Swakopmund Municipal Aerodrome,-22.6619,14.5681,NA,NA-ER,SWP
Sesriem Airstrip,-24.51280022,15.74670029,NA,NA-HA,SZM
Terrace Bay Airport,-19.9713,13.0249,NA,NA-KU,TCY
Tsumeb Airport,-19.26189995,17.73250008,NA,NA-OT,TSB
Walvis Bay Airport,-22.9799,14.6453,NA,NA-ER,WVB
Eros Airport,-22.61219978,17.08040047,NA,NA-KH,ERS
Hosea Kutako International Airport,-22.4799,17.4709,NA,NA-KH,WDH
Ndjili International Airport,-4.38575,15.4446,CD,CD-KN,FIH
Ndolo Airport,-4.326660156,15.32750034,CD,CD-KN,NLO
Muanda Airport,-5.930637,12.351334,CD,CD-BC,MNB
Boma Airport,-5.854,13.064,CD,CD-BC,BOA
Luozi Airport,-4.943881,14.123337,CD,CD-BC,LZI
Tshimpi Airport,-5.799610138,13.44040012,CD,CD-BC,MAT
N'Kolo-Fuma Airport,-5.421,14.8169,CD,CD-BC,NKL
Inongo Airport,-1.947219968,18.28580093,CD,CD-BN,INO
Nioki Airport,-2.717499971,17.68470001,CD,CD-BN,NIO
Bandundu Airport,-3.31132,17.381701,CD,CD-BN,FDU
Basango Mboliasa Airport,-1.434999943,19.02400017,CD,CD-BN,KRZ
Kikwit Airport,-5.03577,18.785601,CD,CD-BN,KKW
Idiofa Airport,-5,19.60000038,CD,CD-BN,IDF
Lusanga Airport,-4.800000191,18.71699905,CD,CD-BN,LUS
Masi Manimba Airport,-4.782999992,17.85000038,CD,CD-BN,MSM
Mbandaka Airport,0.02260000072,18.2887001,CD,CD-EQ,MDK
Basankusu Airport,1.22472,19.7889,CD,CD-EQ,BSU
Libenge Airport,3.632999897,18.63299942,CD,CD-EQ,LIE
Gbadolite Airport,4.25321,20.9753,CD,CD-EQ,BDT
Gemena Airport,3.235369921,19.77129936,CD,CD-EQ,GMA
Kotakoli Airport,4.15763998,21.65089989,CD,CD-EQ,KLI
Bumbar Airport,2.18278,22.481701,CD,CD-EQ,BMB
Lisala Airport,2.17066,21.496901,CD,CD-EQ,LIQ
Boende Airport,-0.2169999927,20.85000038,CD,CD-EQ,BNB
Ikela Airport,-1.048109,23.372501,CD,CD-EQ,IKL
Bangoka International Airport,0.4816389978,25.33799934,CD,CD-OR,FKI
Yangambi Airport,0.7829999924,24.46699905,CD,CD-OR,YAN
Matari Airport,2.827610016,27.5883007,CD,CD-OR,IRP
Bunia Airport,1.565719962,30.2208004,CD,CD-OR,BUX
Buta Zega Airport,2.818350077,24.79369926,CD,CD-OR,BZU
Bukavu Kavumu Airport,-2.308979988,28.80879974,CD,CD-SK,BKY
Rughenda Airfield,0.117142,29.312992,CD,CD-NK,RUE
Goma International Airport,-1.670809984,29.2385006,CD,CD-NK,GOM
Beni Airport,0.575,29.4739,CD,CD-NK,BNC
Kindu Airport,-2.919179916,25.91539955,CD,CD-MA,KND
Kinkungwa Airport,-2.578000069,26.73399925,CD,CD-MA,KLY
Punia Airport,-1.366999984,26.33300018,CD,CD-MA,PUN
Lubumbashi International Airport,-11.59130001,27.53089905,CD,CD-KA,FBM
Pweto Airport,-8.467000008,28.88299942,CD,CD-KA,PWO
Kasenga Airport,-10.35000038,28.63299942,CD,CD-KA,KEC
Kolwezi Airport,-10.76589966,25.50569916,CD,CD-KA,KWZ
Manono Airport,-7.288889885,27.39439964,CD,CD-KA,MNO
Moba Airport,-7.066999912,29.78300095,CD,CD-KA,BDV
Kalemie Airport,-5.875559807,29.25,CD,CD-KA,FMI
Kabalo Airport,-6.083000183,26.91699982,CD,CD-KA,KBO
Kongolo Airport,-5.39444,26.99,CD,CD-KA,KOO
Kamina Ville Airport,-8.72861,24.9914,CD,CD-KA,KMN
Kapanga Airport,-8.350000381,22.58300018,CD,CD-KA,KAP
Kaniama Airport,-7.583000183,24.14999962,CD,CD-KA,KNM
Kananga Airport,-5.900050163,22.46920013,CD,CD-KW,KGA
Luiza Airport,-7.183000088,22.39999962,CD,CD-KW,LZA
Tshikapa Airport,-6.43833,20.794701,CD,CD-KW,TSH
Lodja Airport,-3.462745,23.615162,CD,CD-KE,LJA
Lusambo Airport,-4.961669922,23.37829971,CD,CD-KE,LBO
Mweka Airport,-4.849999905,21.54999924,CD,CD-KW,MEW
Basongo Airport,-4.315802,20.414891,CD,CD-KW,BAN
Ilebo Airport,-4.329919,20.590124,CD,CD-KW,PFR
Mbuji Mayi Airport,-6.121240139,23.56900024,CD,CD-KE,MJM
Gandajika Airport,-6.733,23.950001,CD,CD-KE,GDJ
Tunta Airport,-6.132999897,24.4829998,CD,CD-KE,KBN
Akieni Airport,-1.139670014,13.90359974,GA,GA-2,AKE
Gamba Airport,-2.785278,10.047222,GA,GA-8,GAX
Gabbs Airport,38.923173,-117.9572,US,US-NV,GAB
Modibo Keita International Airport,12.5335,-7.94994,ML,ML-2,BKO
Goundam Airport,16.358426,-3.604536,ML,ML-6,GUD
Gao Airport,16.2484,-0.005456,ML,ML-7,GAQ
Kenieba Airport,12.83300018,-11.25,ML,ML-1,KNZ
Koutiala Airport,12.38300037,-5.467000008,ML,ML-3,KTX
Kayes Dag Dag Airport,14.4812,-11.4044,ML,ML-1,KYS
Mopti Ambodédjo International Airport,14.5128,-4.07956,ML,ML-5,MZI
Nara Airport,15.21700001,-7.267000198,ML,ML-2,NRM
Nioro du Sahel Airport,15.23810005,-9.576109886,ML,ML-1,NIX
Sikasso Airport,11.328611,-5.684722,ML,ML-3,KSS
Timbuktu Airport,16.730499,-3.00758,ML,ML-7,TOM
Yélimané Airport,15.13300037,-10.56700039,ML,ML-1,EYL
Guasopa Airport,-9.225918,152.944352,PG,PG-MBA,GAZ
Dornoch Airfield,57.868999,-4.023,GB,GB-SCT,DOC
Flotta Isle Airport,58.82580185,-3.142780066,GB,GB-SCT,FLH
Foula Airfield,60.121725,-2.053202,GB,GB-SCT,FOA
Out Skerries Airfield,60.4252,-0.75,GB,GB-SCT,OUK
Papa Stour Airport,60.321701,-1.69306,GB,GB-SCT,PSV
Glenforsa Airfield,56.517502,-5.91417,GB,GB-SCT,ULL
Garbaharey Airport,3.32294,42.21309,SO,SO-GE,GBM
Banjul International Airport,13.338,-16.652201,GM,GM-W,BJL
Fuerteventura Airport,28.4527,-13.8638,ES,ES-CN,FUE
La Gomera Airport,28.0296,-17.2146,ES,ES-CN,GMZ
El Hierro Airport,27.8148,-17.8871,ES,ES-CN,VDE
La Palma Airport,28.626499,-17.7556,ES,ES-CN,SPC
Gran Canaria Airport,27.9319,-15.3866,ES,ES-CN,LPA
César Manrique-Lanzarote Airport,28.945499,-13.6052,ES,ES-CN,ACE
Tenerife Sur Airport,28.0445,-16.5725,ES,ES-CN,TFS
Gravatai Airport,-29.9494,-50.98505,BR,BR-RS,GCV
Tenerife Norte-Ciudad de La Laguna Airport,28.4827,-16.341499,ES,ES-CN,TFN
Ceuta Heliport,35.892657,-5.306321,ES,ES-CE,JCU
Melilla Airport,35.2798,-2.95626,ES,ES-ML,MLN
Gewoia Airport,-9.2263,148.4949,PG,PG-NPP,GEW
Camopi Airport,3.172847,-52.336142,GF,GF-CY,OYC
Bo Airport,7.9444,-11.761,SL,SL-S,KBS
Pope Field,39.79029846,-85.73609924,US,US-IN,GFD
Gbangbatok Airport,7.812535,-12.377815,SL,SL-S,GBK
Hastings Airport,8.394348,-13.128891,SL,SL-W,HGS
Kabala Airport,9.638322913,-11.51556015,SL,SL-N,KBA
Kenema Airport,7.896364,-11.174126,SL,SL-E,KEN
Lungi International Airport,8.61644,-13.1955,SL,SL-N,FNA
Yengema Airport,8.610469818,-11.04539967,SL,SL-E,WYE
Bubaque Airport,11.29735565,-15.83807945,GW,GW-BL,BQE
Osvaldo Vieira International Airport,11.89480019,-15.65369987,GW,GW-BS,OXB
Garachiné Airport,8.0644,-78.3673,PA,PA-5,GHE
Akunnaaq Heliport,68.744273,-52.340369,GL,GL-QK,QCU
Buchanan Airport,5.905503,-10.058262,LR,LR-GB,UCN
Cape Palmas Airport,4.379020214,-7.696949959,LR,LR-MY,CPA
Greenville/Sinoe Airport,5.032124,-9.064236,LR,LR-SI,SNI
Spriggs Payne Airport,6.289060116,-10.75870037,LR,LR-MO,MLW
Nimba Airport,7.494459,-8.584514,LR,LR-NI,NIA
Gulgubip Airport,-5.2808,141.5411,PG,PG-WPD,GLP
Roberts International Airport,6.23379,-10.3623,LR,LR-MG,ROB
Sasstown Airport,4.681845,-8.434668,LR,LR-GK,SAZ
Tchien Airport,6.04565,-8.138723,LR,LR-GG,THC
Voinjama Airport,8.32347,-9.769249,LR,LR-LO,VOI
Al Massira Airport,30.322478,-9.412003,MA,MA-AGD,AGA
Tan Tan Airport,28.44820023,-11.16129971,MA,MA-TNT,TTA
Bouarfa Airport,32.51430556,-1.983055556,MA,MA-FIG,UAR
Fes Saïss International Airport,33.927299,-4.97796,MA,MA-FES,FEZ
Moulay Ali Cherif Airport,31.94750023,-4.398330212,MA,MA-ERR,ERH
Bassatine Airport,33.8791008,-5.515120029,MA,MA-MEK,MEK
Oujda Angads Airport,34.789558,-1.926041,MA,MA-OUJ,OUD
Smara Airport,26.731987,-11.683655,EH,EH-U-A,SMW
Ben Slimane Airport,33.655399,-7.22145,MA,MA-CAS,GMD
Beni Mellal Airport,32.401895,-6.315905,MA,MA-BEM,BEM
Rabat-Salé Airport,34.051498,-6.75152,MA,MA-RBA,RBA
Dakhla Airport,23.7183,-15.932,EH,EH-U-A,VIL
Essaouira-Mogador Airport,31.397499,-9.68167,MA,MA-ESI,ESU
Hassan I Airport,27.142467,-13.224947,EH,EH-U-A,EUN
Mohammed V International Airport,33.36750031,-7.589970112,MA,MA-CAS,CMN
Nador Al Aaroui International Airport,34.9888,-3.02821,MA,MA-NAD,NDR
Menara Airport,31.60689926,-8.036299706,MA,MA-MAR,RAK
Kenitra Air Base,34.298901,-6.59588,MA,MA-KEN,NNA
Ouarzazate Airport,30.93910027,-6.909430027,MA,MA-OUA,OZZ
Golog Maqên Airport,34.418066,100.301144,CN,CN-63,GMQ
Cherif Al Idrissi Airport,35.17710114,-3.839519978,MA,MA-HOC,AHU
Sania Ramel Airport,35.594299,-5.32002,MA,MA-TET,TTU
Tangier Ibn Battuta Airport,35.731741,-5.921459,MA,MA-TNG,TNG
Goodnews Airport,59.11740112,-161.5769959,US,US-AK,GNU
Blaise Diagne International Airport,14.67,-17.073333,SN,SN-DK,DSS
Gora Airstrip,-9.0021,148.2364,PG,PG-NPP,GOC
Kolda North Airport,12.89850044,-14.96809959,SN,SN-KD,KDA
Ziguinchor Airport,12.5556,-16.281799,SN,SN-ZG,ZIG
Cap Skirring Airport,12.39533,-16.748,SN,SN-ZG,CSK
Kaolack Airport,14.14690018,-16.05130005,SN,SN-FK,KLC
Léopold Sédar Senghor International Airport,14.7397,-17.4902,SN,SN-DK,DKR
Ouro Sogui Airport,15.5936,-13.3228,SN,SN-MT,MAX
Podor Airport,16.678155,-14.964957,SN,SN-SL,POD
Richard Toll Airport,16.437816,-15.656376,SN,SN-SL,RDT
Saint Louis Airport,16.049814,-16.461039,SN,SN-SL,XLS
Bakel Airport,14.84729958,-12.46829987,SN,SN-TC,BXE
Kédougou Airport,12.57229996,-12.22029972,SN,SN-TC,KGG
Simenti Airport,13.04679966,-13.29539967,SN,SN-TC,SMY
Tambacounda Airport,13.73680019,-13.65310001,SN,SN-TC,TUD
Aioun el Atrouss Airport,16.7112999,-9.637880325,MR,MR-02,AEO
Boutilimit Airport,17.52832,-14.71412,MR,MR-06,OTL
Tichitt Airport,18.45000076,-9.517000198,MR,MR-09,THI
Tidjikja Airport,18.570101,-11.4235,MR,MR-09,TIY
Abbaye Airport,16.63331413,-14.20000076,MR,MR-05,BGH
Kiffa Airport,16.59,-11.4062,MR,MR-03,KFA
Timbedra Airport,16.233671,-8.163464,MR,MR-01,TMD
Néma Airport,16.622,-7.3166,MR,MR-01,EMN
Akjoujt Airport,19.727998,-14.377214,MR,MR-12,AJJ
Kaédi Airport,16.1595,-13.5076,MR,MR-04,KED
Letfotar Airport,17.75,-12.5,MR,MR-05,MOM
Nouakchott–Oumtounsy International Airport,18.31,-15.9697222,MR,MR-NKC,NKC
Sélibaby Airport,15.1796999,-12.20730019,MR,MR-10,SEY
Tamchakett Airport,17.23157,-10.77923,MR,MR-02,THT
Atar International Airport,20.5067997,-13.04319954,MR,MR-07,ATR
Fderik Airport,22.673551,-12.729262,MR,MR-11,FGD
Nouadhibou International Airport,20.93309975,-17.03000069,MR,MR-08,NDB
Tazadit Airport,22.757345,-12.482228,MR,MR-11,OUZ
Grand Cess Airport,4.571,-8.2076,LR,LR-GK,GRC
Granite Mountain Air Station,65.40209961,-161.2810059,US,US-AK,GMT
Chiquimula Airport,14.83092,-89.520938,GT,GT-CQ,CIQ
Dos Lagunas Airport,17.61240005,-89.68840027,GT,GT-PE,DON
El Naranjo Airport,14.106931,-90.817496,GT,GT-ES,ENJ
Paso Caballos Airport,17.26390076,-90.25630188,GT,GT-PE,PCG
El Petén Airport,17.22638893,-89.60500336,GT,GT-PE,TKM
Uaxactun Airport,17.39388847,-89.63274384,GT,GT-PE,UAX
Playa Grande Airport,15.99750042,-90.74169922,GT,GT-QC,PKJ
Kirawira B Aerodrome,-2.160833,34.225556,TZ,TZ-13,GTZ
Conakry International Airport,9.57689,-13.612,GN,GN-C,CKY
Guriaso (Keraso) Airport,-3.583167,141.5895,PG,PG-SAN,GUE
Fria Airport,10.3506,-13.5692,GN,GN-B,FIG
Faranah Airport,10.03549957,-10.76980019,GN,GN-F,FAA
Kissidougou Airport,9.160559654,-10.12440014,GN,GN-F,KSI
Tata Airport,11.337512,-12.290869,GN,GN-L,LEK
Macenta Airport,8.481456,-9.526048,GN,GN-N,MCA
Nzérékoré Airport,7.810413,-8.702073,GN,GN-N,NZE
Boké Baralande Airport,10.9658,-14.2811,GN,GN-B,BKJ
Sambailo Airport,12.575315,-13.363349,GN,GN-B,SBI
Siguiri Airport,11.399833,-9.18841,GN,GN-K,GII
Kankan Airport,10.448438,-9.228757,GN,GN-K,KNN
Amílcar Cabral International Airport,16.7414,-22.9494,CV,CV-B,SID
Agostinho Neto Airport,17.20280075,-25.09059906,CV,CV-B,NTO
Rabil Airport,16.1364994,-22.88890076,CV,CV-B,BVC
Gordonsville Municipal Airport,38.155998,-78.165802,US,US-VA,GVE
Maio Airport,15.1559,-23.21369934,CV,CV-S,MMO
Mosteiros Airport,15.04500008,-24.33919907,CV,CV-S,MTI
Praia International Airport,14.92450047,-23.49349976,CV,CV-S,RAI
São Filipe Airport,14.88500023,-24.47999954,CV,CV-S,SFL
Preguiça Airport,16.588852,-24.284132,CV,CV-B,SNE
São Pedro Airport,16.8332,-25.0553,CV,CV-B,VXE
Bemichi Airport,7.640212,-58.961786,GY,GY-BA,BCG
Botopasi Airport,4.217511094,-55.44705391,SR,SR-SI,BTO
Djumu-Djomoe Airport,4.005712611,-55.48164368,SR,SR-SI,DOE
Ladouanie Airport,4.376108283,-55.40705681,SR,SR-SI,LDO
Washabo Airport,5.215277,-57.185302,SR,SR-SI,WSO
Ghazni Airport,33.487853,68.525243,AF,AF-GHA,GZI
Addis Ababa Bole International Airport,8.97789,38.799301,ET,ET-AA,ADD
Arba Minch Airport,6.039390087,37.59049988,ET,ET-SN,AMH
Axum Airport,14.1468,38.7728,ET,ET-TI,AXU
Baco Airport,5.78287,36.562,ET,ET-SN,BCO
Bahir Dar Airport,11.6081,37.321602,ET,ET-AM,BJR
Beica Airport,9.38639,34.5219,ET,ET-OR,BEI
Combolcha Airport,11.08250046,39.71139908,ET,ET-AM,DSE
Dembidollo Airport,8.554,34.858002,ET,ET-OR,DEM
Debra Marcos Airport,10.35000038,37.71699905,ET,ET-AM,DBM
Aba Tenna Dejazmach Yilma International Airport,9.624699593,41.85419846,ET,ET-DD,DIR
Debre Tabor Airport,11.96700001,38,ET,ET-AM,DBT
Fincha Airport,9.584387,37.377855,ET,ET-OR,FNH
Robe Airport,7.119033,40.045166,ET,ET-OR,GOB
Ghinnir Airport,7.150000095,40.71699905,ET,ET-OR,GNN
Gambela Airport,8.12876,34.563099,ET,ET-GA,GMB
Gondar Airport,12.5199,37.433998,ET,ET-AM,GDQ
Gode Airport,5.935130119,43.57860184,ET,ET-SO,GDE
Gore Airport,8.1614,35.5529,ET,ET-OR,GOR
Harar Meda Airport,8.7163,39.0059,ET,ET-OR,QHR
Humera Airport,13.83012,36.88237,ET,ET-TI,HUE
Wilwal International Airport,9.3325,42.9121,ET,ET-SO,JIJ
Jimma Airport,7.666090012,36.8166008,ET,ET-OR,JIM
Kebri Dahar Airport,6.732577,44.241339,ET,ET-SO,ABK
Kelafo East Airport,5.657000065,44.34999847,ET,ET-SO,LFO
Hawassa International Airport,7.099869,38.396187,ET,ET-XSD,AWA
Lalibella Airport,11.97500038,38.97999954,ET,ET-AM,LLI
Mekane Selam Airport,10.7254,38.7415,ET,ET-AM,MKS
Mekele Airport,13.4673996,39.53350067,ET,ET-TI,MQX
Metema Airport,12.93299961,36.16699982,ET,ET-AM,ETE
Mendi Airport,9.767,35.099998,ET,ET-OR,NDM
Mui River Airport,5.8646,35.7485,ET,ET-SW,MUJ
Mizan Teferi Airport,6.9571,35.5547,ET,ET-SW,MTF
Negele Airport,5.2897,39.7023,ET,ET-OR,EGL
Nejjo Airport,9.55,35.466995,ET,ET-OR,NEJ
Nekemte Airport,9.034333,36.613154,ET,ET-OR,NEK
Beles Airport,11.3126,36.4164,ET,ET-BE,PWI
Soddu Airport,6.80281,37.68622,ET,ET-OR,SXU
Shakiso Airport,5.6923,38.9764,ET,ET-OR,SKR
Semera Airport,11.7875,40.9915,ET,ET-AF,SZE
Asosa Airport,10.01850033,34.5862999,ET,ET-BE,ASO
Tippi Airport,7.2024,35.415,ET,ET-SW,TIE
Warder Airport,6.9724,45.3334,ET,ET-SO,WRA
Haycock Airport,65.2009964,-161.1569977,US,US-AK,HAY
Hatzfeldhaven Airport,-4.4033,145.2056,PG,PG-MPM,HAZ
Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501,BI,BI-BM,BJM
Gitega Airport,-3.417209,29.911308,BI,BI-GI,GID
Kirundo Airport,-2.544772,30.094575,BI,BI-KI,KRE
Haibei Qilian Airport,38.008068,100.645065,CN,CN-63,HBQ
Hambantota Seaplane Base,6.124043,81.103,LK,LK-3,HBT
Caluula Airport,11.9582,50.748,SO,SO-BR,ALU
Baidoa Airport,3.10192,43.627137,SO,SO-BY,BIB
